KHC,LBTYA,LBTYK,MYL,WBA,AAPL,GOOG,GOOGL,SPY,Date
67.00259399999999,38.099998,37.150002,45.459998999999996,77.072357,99.805763,742.090027,762.159973,192.09274299999998,2016-03-21
66.871391,37.919998,37.110001000000004,46.209998999999996,76.380493,100.569061,740.75,760.049988,191.98950200000002,2016-03-22
67.195076,36.849998,36.130001,45.41,75.95614599999999,100.013077,738.0599980000001,757.5599980000001,190.722473,2016-03-23
66.888878,36.82,35.91,45.880001,75.94693000000001,99.579605,735.299988,754.840027,190.63797,2016-03-24
68.026161,36.869999,36.049999,45.200001,76.371277,99.127266,733.530029,753.280029,190.750595,2016-03-28
68.935959,38.52,37.549999,47.009997999999996,76.583435,101.47374,744.77002,765.8900150000001,192.51506,2016-03-29
69.023453,38.689999,37.689999,46.400002,77.14613299999999,103.245384,750.530029,768.340027,193.359772,2016-03-30
68.72600600000001,38.5,37.560001,46.349998,77.708832,102.708244,744.950012,762.900024,192.890533,2016-03-31
69.18092299999999,38.919998,38.080002,47.5,79.97811899999999,103.650604,749.909973,769.669983,194.204483,2016-04-01
68.979698,39.009997999999996,38.02,47.23,79.618347,104.715477,745.289978,765.119995,193.57565300000002,2016-04-04
68.244858,37.970001,37.0,45.919998,76.897079,103.480988,737.799988,758.570007,191.64224199999998,2016-04-05
68.551048,38.450001,37.490002000000004,48.34,77.201492,104.56468199999999,745.6900019999999,768.070007,193.735168,2016-04-06
67.798676,37.98,36.950001,48.07,74.996796,102.284172,740.280029,760.119995,191.416962,2016-04-07
68.647263,39.02,37.880001,47.0,75.061363,102.39726999999999,739.150024,759.469971,191.933197,2016-04-08
68.157372,38.830002,37.77,45.560001,74.85842099999999,102.736519,736.099976,757.539978,191.482681,2016-04-11
68.524796,38.759997999999996,37.93,46.25,75.00601999999999,104.07468399999999,743.090027,764.320007,193.265945,2016-04-12
67.711212,39.450001,38.52,47.220001,74.793846,105.582466,751.719971,771.909973,195.218124,2016-04-13
67.50999499999999,39.509997999999996,38.490002000000004,47.59,74.95989200000001,105.638985,753.200012,775.3900150000001,195.227524,2016-04-14
68.279854,39.02,38.02,46.889998999999996,75.12593100000001,103.51866899999999,759.0,780.0,195.011627,2016-04-15
68.53355400000001,38.740002000000004,37.950001,47.599998,74.950661,101.285271,766.6099849999999,787.679993,196.381897,2016-04-18
68.498558,38.75,37.950001,47.77,75.494904,100.748131,753.929993,776.25,197.001328,2016-04-19
68.166115,38.18,37.41,47.93,74.839958,100.95545200000001,752.669983,774.919983,197.189072,2016-04-20
67.133842,37.740002000000004,36.93,48.799999,74.31415600000001,99.862305,759.1400150000001,780.0,196.12851,2016-04-21
68.323578,38.0,37.080002,48.290001000000004,73.926735,99.589027,718.77002,737.77002,196.12851,2016-04-22
68.87473299999999,37.900002,37.060001,45.02,74.157341,99.02359799999999,723.150024,742.210022,195.790619,2016-04-25
68.848473,39.049999,38.169998,44.990002000000004,75.00601999999999,98.335678,708.1400150000001,725.369995,196.081558,2016-04-26
69.19841,38.98,37.900002,44.48,75.236618,92.182045,705.840027,721.460022,196.485168,2016-04-27
68.551048,38.139998999999996,36.959998999999996,42.599998,74.12044499999999,89.364365,691.02002,705.0599980000001,194.701904,2016-04-28
68.29734,37.73,36.599998,41.709998999999996,73.133392,88.337189,693.01001,707.880005,193.650711,2016-04-29
69.565826,38.5,37.389998999999996,42.709998999999996,74.31415600000001,88.24295,698.210022,714.409973,195.189957,2016-05-02
68.830978,37.580002,36.389998999999996,43.689999,75.144379,89.694191,692.3599849999999,708.4400019999999,193.49118,2016-05-03
69.968254,37.290001000000004,36.209998999999996,41.939999,75.17205799999999,88.761253,695.700012,711.369995,192.41186499999998,2016-05-04
72.583977,37.200001,36.240002000000004,41.400002,75.144379,88.40097800000001,701.429993,714.710022,192.374313,2016-05-05
73.485039,37.259997999999996,36.189999,39.650002,73.271759,87.90795899999999,711.119995,725.179993,193.078217,2016-05-06
